"va","n","true_h2","h2_est","h2_err","method"
1.6,3,0.32,0.425352135688166,0.105352135688166,"BayesB"
1.6,4,0.32,0.444878728518817,0.124878728518817,"BayesB"
1.6,5,0.32,0.401515229048662,0.0815152290486617,"BayesB"
1.6,6,0.32,0.420681611825047,0.100681611825047,"BayesB"
1.6,7,0.32,0.409215939788412,0.0892159397884122,"BayesB"
1.6,8,0.32,0.407228948785631,0.087228948785631,"BayesB"
1.6,9,0.32,0.410673407976169,0.090673407976169,"BayesB"
1.6,10,0.32,0.423061866619619,0.103061866619619,"BayesB"
1.5,1,0.3,0.383836775147507,0.0838367751475071,"BayesB"
1.5,2,0.3,0.394925044415741,0.0949250444157412,"BayesB"
1.5,3,0.3,0.397730518515742,0.0977305185157418,"BayesB"
1.5,4,0.3,0.371680742573,0.0716807425730003,"BayesB"
1.5,5,0.3,0.394645512566314,0.0946455125663141,"BayesB"
1.5,6,0.3,0.373154615583007,0.0731546155830074,"BayesB"
1.5,7,0.3,0.379911176977696,0.0799111769776957,"BayesB"
1.5,8,0.3,0.388960738194917,0.0889607381949169,"BayesB"
1.5,9,0.3,0.395979714358466,0.0959797143584656,"BayesB"
1.5,10,0.3,0.363458514285408,0.0634585142854081,"BayesB"
1.4,1,0.28,0.383585120097295,0.103585120097294,"BayesB"
1.4,2,0.28,0.382832109200708,0.102832109200708,"BayesB"
1.4,3,0.28,0.381686682272913,0.101686682272913,"BayesB"
1.4,4,0.28,0.372500170938742,0.0925001709387418,"BayesB"
1.4,5,0.28,0.357594295205024,0.0775942952050239,"BayesB"
1.4,6,0.28,0.368990904607593,0.0889909046075928,"BayesB"
1.4,7,0.28,0.388773367888704,0.108773367888704,"BayesB"
1.4,8,0.28,0.403514579650366,0.123514579650366,"BayesB"
1.4,9,0.28,0.407812549809549,0.127812549809549,"BayesB"
1.4,10,0.28,0.38960047370463,0.10960047370463,"BayesB"
1.3,1,0.26,0.371441988663927,0.111441988663927,"BayesB"
1.3,2,0.26,0.361234156328507,0.101234156328507,"BayesB"
1.3,3,0.26,0.350686224630784,0.0906862246307845,"BayesB"
1.3,4,0.26,0.363163615955002,0.103163615955002,"BayesB"
1.3,5,0.26,0.36978812632104,0.10978812632104,"BayesB"
1.3,6,0.26,0.366173233242749,0.106173233242749,"BayesB"
1.3,7,0.26,0.337644520199256,0.0776445201992557,"BayesB"
1.3,8,0.26,0.322068535105523,0.0620685351055235,"BayesB"
1.3,9,0.26,0.344478980016322,0.0844789800163215,"BayesB"
1.3,10,0.26,0.376572543332168,0.116572543332168,"BayesB"
1.2,1,0.24,0.353418904064634,0.113418904064634,"BayesB"
1.2,2,0.24,0.333944092803427,0.0939440928034271,"BayesB"
1.2,3,0.24,0.34457013748436,0.10457013748436,"BayesB"
1.2,4,0.24,0.347267388460033,0.107267388460033,"BayesB"
1.2,5,0.24,0.329592939645286,0.0895929396452865,"BayesB"
1.2,6,0.24,0.333970359267292,0.0939703592672918,"BayesB"
1.2,7,0.24,0.346297560705756,0.106297560705756,"BayesB"
1.2,8,0.24,0.30742640108424,0.0674264010842404,"BayesB"
1.2,9,0.24,0.356314516210463,0.116314516210463,"BayesB"
1.2,10,0.24,0.315889820975008,0.0758898209750081,"BayesB"
1.1,1,0.22,0.312475527736822,0.0924755277368221,"BayesB"
1.1,2,0.22,0.317958874348875,0.0979588743488746,"BayesB"
1.1,3,0.22,0.316727301475502,0.0967273014755018,"BayesB"
1.1,4,0.22,0.331102387479949,0.111102387479949,"BayesB"
1.1,5,0.22,0.285605736938498,0.0656057369384982,"BayesB"
1.1,6,0.22,0.32749463163881,0.10749463163881,"BayesB"
1.1,7,0.22,0.292418181353977,0.072418181353977,"BayesB"
1.1,8,0.22,0.317601746600619,0.0976017466006193,"BayesB"
1.1,9,0.22,0.299156594557183,0.0791565945571832,"BayesB"
1.1,10,0.22,0.315670330204877,0.0956703302048772,"BayesB"
1,1,0.2,0.308376193280189,0.108376193280189,"BayesB"
1,2,0.2,0.269562703690131,0.0695627036901306,"BayesB"
1,3,0.2,0.3014665860931,0.1014665860931,"BayesB"
1,4,0.2,0.288847252268397,0.0888472522683974,"BayesB"
1,5,0.2,0.325202351549858,0.125202351549858,"BayesB"
1,6,0.2,0.290715591150764,0.0907155911507638,"BayesB"
1,7,0.2,0.293209092917661,0.0932090929176609,"BayesB"
1,8,0.2,0.292010214195842,0.0920102141958417,"BayesB"
1,9,0.2,0.262728446678734,0.0627284466787342,"BayesB"
1,10,0.2,0.286350576946628,0.0863505769466281,"BayesB"
0.9,1,0.18,0.272995175034895,0.0929951750348951,"BayesB"
0.9,2,0.18,0.291458855448357,0.111458855448357,"BayesB"
0.9,3,0.18,0.286792130959316,0.106792130959317,"BayesB"
0.9,4,0.18,0.255044326445691,0.0750443264456911,"BayesB"
0.9,5,0.18,0.292008221899459,0.112008221899459,"BayesB"
0.9,6,0.18,0.267992616475368,0.0879926164753677,"BayesB"
0.9,7,0.18,0.272300254238118,0.0923002542381184,"BayesB"
0.9,8,0.18,0.271394071674778,0.0913940716747779,"BayesB"
0.9,9,0.18,0.261511243129763,0.0815112431297625,"BayesB"
0.9,10,0.18,0.263914388281762,0.0839143882817621,"BayesB"
0.8,1,0.16,0.264749286684369,0.104749286684369,"BayesB"
0.8,2,0.16,0.253587135741848,0.0935871357418475,"BayesB"
0.8,3,0.16,0.223388423632975,0.0633884236329751,"BayesB"
0.8,4,0.16,0.245769280041906,0.0857692800419057,"BayesB"
0.8,5,0.16,0.237167599402284,0.0771675994022835,"BayesB"
0.8,6,0.16,0.261763233213459,0.101763233213459,"BayesB"
0.8,7,0.16,0.247771063233865,0.0877710632338647,"BayesB"
0.8,8,0.16,0.262689804777918,0.102689804777918,"BayesB"
0.8,9,0.16,0.244803820862541,0.0848038208625412,"BayesB"
0.8,10,0.16,0.249875799209417,0.089875799209417,"BayesB"
0.7,1,0.14,0.233049136402015,0.0930491364020151,"BayesB"
0.7,2,0.14,0.26032545883284,0.12032545883284,"BayesB"
0.7,3,0.14,0.221830632752675,0.0818306327526753,"BayesB"
0.7,4,0.14,0.191891342544635,0.0518913425446351,"BayesB"
0.7,5,0.14,0.230477613680938,0.0904776136809378,"BayesB"
0.7,6,0.14,0.257411246182335,0.117411246182335,"BayesB"
0.7,7,0.14,0.221155657950292,0.081155657950292,"BayesB"
0.7,8,0.14,0.241492199033541,0.101492199033541,"BayesB"
0.7,9,0.14,0.258140037931562,0.118140037931562,"BayesB"
0.7,10,0.14,0.235168993543577,0.0951689935435767,"BayesB"
0.6,1,0.12,0.205761051049637,0.085761051049637,"BayesB"
0.6,2,0.12,0.209673789239879,0.0896737892398792,"BayesB"
0.6,3,0.12,0.226800824515137,0.106800824515137,"BayesB"
0.6,4,0.12,0.227258211862644,0.107258211862644,"BayesB"
0.6,5,0.12,0.197011045309532,0.0770110453095322,"BayesB"
0.6,6,0.12,0.220749737725981,0.100749737725981,"BayesB"
0.6,7,0.12,0.228418261543258,0.108418261543258,"BayesB"
0.6,8,0.12,0.230521122152376,0.110521122152376,"BayesB"
0.6,9,0.12,0.203103587815713,0.0831035878157129,"BayesB"
0.6,10,0.12,0.19488481012393,0.0748848101239302,"BayesB"
0.5,1,0.1,0.191914458255791,0.0919144582557915,"BayesB"
0.5,2,0.1,0.2019287716594,0.1019287716594,"BayesB"
0.5,3,0.1,0.19116793900575,0.0911679390057501,"BayesB"
0.5,4,0.1,0.19022359990772,0.0902235999077202,"BayesB"
0.5,5,0.1,0.192917664336477,0.0929176643364771,"BayesB"
0.5,6,0.1,0.179433956689976,0.0794339566899765,"BayesB"
0.5,7,0.1,0.173926954174095,0.0739269541740954,"BayesB"
0.5,8,0.1,0.174357034362164,0.0743570343621641,"BayesB"
0.5,9,0.1,0.185125526300368,0.0851255263003685,"BayesB"
0.5,10,0.1,0.181549077145492,0.0815490771454917,"BayesB"
0.4,1,0.08,0.180199242231973,0.100199242231973,"BayesB"
0.4,2,0.08,0.174271553682361,0.0942715536823615,"BayesB"
0.4,3,0.08,0.166856418874955,0.0868564188749547,"BayesB"
0.4,4,0.08,0.168403073855188,0.0884030738551879,"BayesB"
0.4,5,0.08,0.164497620278536,0.0844976202785356,"BayesB"
0.4,6,0.08,0.179524580758412,0.099524580758412,"BayesB"
0.4,7,0.08,0.15660345231513,0.0766034523151295,"BayesB"
0.4,8,0.08,0.191377392253594,0.111377392253594,"BayesB"
0.4,9,0.08,0.175663012533593,0.0956630125335926,"BayesB"
0.4,10,0.08,0.164563225318384,0.0845632253183845,"BayesB"
0.3,1,0.06,0.150406502217073,0.0904065022170731,"BayesB"
0.3,2,0.06,0.153942068624678,0.0939420686246779,"BayesB"
0.3,3,0.06,0.16208175267254,0.10208175267254,"BayesB"
0.3,4,0.06,0.155469361778408,0.0954693617784077,"BayesB"
0.3,5,0.06,0.167715451049991,0.107715451049991,"BayesB"
0.3,6,0.06,0.178799661210195,0.118799661210195,"BayesB"
0.3,7,0.06,0.149997233229925,0.0899972332299248,"BayesB"
0.3,8,0.06,0.167691999404034,0.107691999404034,"BayesB"
0.3,9,0.06,0.177040083073313,0.117040083073313,"BayesB"
0.3,10,0.06,0.145929214157281,0.0859292141572814,"BayesB"
0.2,1,0.04,0.147374024599839,0.107374024599839,"BayesB"
0.2,2,0.04,0.13505373634499,0.0950537363449902,"BayesB"
0.2,3,0.04,0.139667535017351,0.0996675350173505,"BayesB"
0.2,4,0.04,0.143632037410667,0.103632037410667,"BayesB"
0.2,5,0.04,0.13851271755695,0.0985127175569501,"BayesB"
0.2,6,0.04,0.139254830607678,0.099254830607678,"BayesB"
0.2,7,0.04,0.151538691044861,0.111538691044861,"BayesB"
0.2,8,0.04,0.150416772331463,0.110416772331463,"BayesB"
0.2,9,0.04,0.138671014382603,0.0986710143826028,"BayesB"
0.2,10,0.04,0.144999130883725,0.104999130883725,"BayesB"
0.1,1,0.02,0.125417490783382,0.105417490783382,"BayesB"
0.1,2,0.02,0.124323619424607,0.104323619424607,"BayesB"
0.1,3,0.02,0.151337341793362,0.131337341793362,"BayesB"
0.1,4,0.02,0.135953554163746,0.115953554163746,"BayesB"
0.1,5,0.02,0.12826691656726,0.10826691656726,"BayesB"
0.1,6,0.02,0.131331410639405,0.111331410639405,"BayesB"
0.1,7,0.02,0.138578693870076,0.118578693870076,"BayesB"
0.1,8,0.02,0.132594750762101,0.112594750762101,"BayesB"
0.1,9,0.02,0.141730223029564,0.121730223029564,"BayesB"
0.1,10,0.02,0.127463847440772,0.107463847440772,"BayesB"
0.05,1,0.01,0.128287844360061,0.118287844360061,"BayesB"
0.05,2,0.01,0.130651876795535,0.120651876795535,"BayesB"
0.05,3,0.01,0.122735265860144,0.112735265860144,"BayesB"
0.05,4,0.01,0.131276147335543,0.121276147335543,"BayesB"
0.05,5,0.01,0.128090634884522,0.118090634884522,"BayesB"
0.05,6,0.01,0.123854048627583,0.113854048627583,"BayesB"
0.05,7,0.01,0.126134037217416,0.116134037217416,"BayesB"
0.05,8,0.01,0.141882776575597,0.131882776575597,"BayesB"
0.05,9,0.01,0.125269263825735,0.115269263825735,"BayesB"
0.05,10,0.01,0.132513484937175,0.122513484937175,"BayesB"
0.005,1,0.001,0.127627005816163,0.126627005816163,"BayesB"
0.005,2,0.001,0.123961424172995,0.122961424172995,"BayesB"
0.005,3,0.001,0.12604248831949,0.12504248831949,"BayesB"
0.005,4,0.001,0.121314005774123,0.120314005774123,"BayesB"
0.005,5,0.001,0.122774762425526,0.121774762425526,"BayesB"
0.005,6,0.001,0.12600616037536,0.12500616037536,"BayesB"
0.005,7,0.001,0.125008571657535,0.124008571657535,"BayesB"
0.005,8,0.001,0.120462888275682,0.119462888275682,"BayesB"
0.005,9,0.001,0.127002379253552,0.126002379253552,"BayesB"
0.005,10,0.001,0.126422403380445,0.125422403380445,"BayesB"
4,1,0.8,0.823392790344545,0.0233927903445453,"BayesBpi"
4,2,0.8,0.816211203926757,0.0162112039267567,"BayesBpi"
4,3,0.8,0.806806718278556,0.00680671827855639,"BayesBpi"
4,4,0.8,0.80876499972814,0.0087649997281396,"BayesBpi"
4,5,0.8,0.807446324851891,0.00744632485189078,"BayesBpi"
4,6,0.8,0.812857070122517,0.0128570701225168,"BayesBpi"
4,7,0.8,0.806460296435754,0.00646029643575385,"BayesBpi"
4,8,0.8,0.817633996968461,0.0176339969684609,"BayesBpi"
4,9,0.8,0.81693752141269,0.01693752141269,"BayesBpi"
4,10,0.8,0.809417060558955,0.00941706055895475,"BayesBpi"
3.75,1,0.75,0.771546114080526,0.0215461140805262,"BayesBpi"
3.75,2,0.75,0.765084122026898,0.0150841220268982,"BayesBpi"
3.75,3,0.75,0.785349689846251,0.0353496898462509,"BayesBpi"
3.75,4,0.75,0.768579862476585,0.0185798624765855,"BayesBpi"
3.75,5,0.75,0.771329369370314,0.0213293693703144,"BayesBpi"
3.75,6,0.75,0.750880874430858,0.00088087443085838,"BayesBpi"
3.75,7,0.75,0.765219897786687,0.0152198977866869,"BayesBpi"
3.75,8,0.75,0.760949586788333,0.0109495867883326,"BayesBpi"
3.75,9,0.75,0.760239767602653,0.0102397676026531,"BayesBpi"
3.75,10,0.75,0.767272105119377,0.0172721051193768,"BayesBpi"
3.5,1,0.7,0.734919230795134,0.0349192307951337,"BayesBpi"
3.5,2,0.7,0.734786418842036,0.0347864188420363,"BayesBpi"
3.5,3,0.7,0.744393716427896,0.0443937164278957,"BayesBpi"
3.5,4,0.7,0.709953274728192,0.00995327472819219,"BayesBpi"
3.5,5,0.7,0.696082198752249,-0.00391780124775098,"BayesBpi"
3.5,6,0.7,0.721934365665592,0.0219343656655923,"BayesBpi"
3.5,7,0.7,0.71867861564567,0.0186786156456702,"BayesBpi"
3.5,8,0.7,0.731879899832077,0.0318798998320772,"BayesBpi"
3.5,9,0.7,0.724547737987844,0.0245477379878442,"BayesBpi"
3.5,10,0.7,0.719865262752736,0.0198652627527356,"BayesBpi"
3.25,1,0.65,0.672820975976716,0.0228209759767157,"BayesBpi"
3.25,2,0.65,0.685783076477571,0.0357830764775714,"BayesBpi"
3.25,3,0.65,0.666453168616692,0.0164531686166922,"BayesBpi"
3.25,4,0.65,0.691700263825639,0.0417002638256392,"BayesBpi"
3.25,5,0.65,0.67002005902065,0.0200200590206497,"BayesBpi"
3.25,6,0.65,0.657898720489483,0.00789872048948248,"BayesBpi"
3.25,7,0.65,0.673431070543646,0.0234310705436459,"BayesBpi"
3.25,8,0.65,0.642264947003606,-0.00773505299639388,"BayesBpi"
3.25,9,0.65,0.661167535145969,0.0111675351459689,"BayesBpi"
3.25,10,0.65,0.675538620953359,0.0255386209533589,"BayesBpi"
3,1,0.6,0.638839791669354,0.0388397916693539,"BayesBpi"
3,2,0.6,0.607251581193243,0.00725158119324265,"BayesBpi"
3,3,0.6,0.616464378604923,0.016464378604923,"BayesBpi"
3,4,0.6,0.62713012296414,0.0271301229641404,"BayesBpi"
3,5,0.6,0.608729496234094,0.00872949623409447,"BayesBpi"
3,6,0.6,0.63919344830011,0.0391934483001101,"BayesBpi"
3,7,0.6,0.601391671781077,0.00139167178107735,"BayesBpi"
3,8,0.6,0.638717951917229,0.0387179519172287,"BayesBpi"
3,9,0.6,0.622705034934784,0.0227050349347843,"BayesBpi"
3,10,0.6,0.636216147232479,0.0362161472324786,"BayesBpi"
2.75,1,0.55,0.565165921913611,0.0151659219136105,"BayesBpi"
2.75,2,0.55,0.568056013988126,0.0180560139881261,"BayesBpi"
2.75,3,0.55,0.58910016786296,0.0391001678629604,"BayesBpi"
2.75,4,0.55,0.593733388606093,0.0437333886060925,"BayesBpi"
2.75,5,0.55,0.565488578468355,0.0154885784683547,"BayesBpi"
2.75,6,0.55,0.602030624152086,0.0520306241520861,"BayesBpi"
2.75,7,0.55,0.56216619955186,0.0121661995518597,"BayesBpi"
2.75,8,0.55,0.571936593030453,0.0219365930304529,"BayesBpi"
2.75,9,0.55,0.596533707968051,0.0465337079680509,"BayesBpi"
2.75,10,0.55,0.573123800610428,0.0231238006104282,"BayesBpi"
2.5,1,0.5,0.528629550703613,0.0286295507036125,"BayesBpi"
2.5,2,0.5,0.527566598701617,0.0275665987016173,"BayesBpi"
2.5,3,0.5,0.515258688872947,0.0152586888729471,"BayesBpi"
2.5,4,0.5,0.53014443255292,0.0301444325529199,"BayesBpi"
2.5,5,0.5,0.529497484511818,0.0294974845118183,"BayesBpi"
2.5,6,0.5,0.560262989076323,0.0602629890763231,"BayesBpi"
2.5,7,0.5,0.533357233584108,0.0333572335841084,"BayesBpi"
2.5,8,0.5,0.512771943539163,0.012771943539163,"BayesBpi"
2.5,9,0.5,0.536117764691541,0.0361177646915409,"BayesBpi"
2.5,10,0.5,0.552012098645581,0.0520120986455811,"BayesBpi"
2.25,1,0.45,0.48904324600825,0.0390432460082499,"BayesBpi"
2.25,2,0.45,0.469592409651836,0.019592409651836,"BayesBpi"
2.25,3,0.45,0.478890843098557,0.0288908430985572,"BayesBpi"
2.25,4,0.45,0.454773482256527,0.00477348225652729,"BayesBpi"
2.25,5,0.45,0.507134813915812,0.0571348139158119,"BayesBpi"
2.25,6,0.45,0.487025556222816,0.0370255562228162,"BayesBpi"
2.25,7,0.45,0.473257522298313,0.0232575222983132,"BayesBpi"
2.25,8,0.45,0.458479222356475,0.00847922235647458,"BayesBpi"
2.25,9,0.45,0.491479256767362,0.0414792567673618,"BayesBpi"
2.25,10,0.45,0.454268637886103,0.0042686378861031,"BayesBpi"
2,1,0.4,0.436069100515073,0.0360691005150732,"BayesBpi"
2,2,0.4,0.412458010786278,0.0124580107862778,"BayesBpi"
2,3,0.4,0.44037206417379,0.0403720641737903,"BayesBpi"
2,4,0.4,0.459065568350173,0.0590655683501732,"BayesBpi"
2,5,0.4,0.470514905636886,0.0705149056368857,"BayesBpi"
2,6,0.4,0.433204999519897,0.033204999519897,"BayesBpi"
2,7,0.4,0.416941280938803,0.0169412809388025,"BayesBpi"
2,8,0.4,0.437916114050951,0.037916114050951,"BayesBpi"
2,9,0.4,0.416454093198847,0.0164540931988472,"BayesBpi"
2,10,0.4,0.405583104860399,0.00558310486039904,"BayesBpi"
1.9,1,0.38,0.417697488882756,0.0376974888827559,"BayesBpi"
1.9,2,0.38,0.402247755405916,0.0222477554059161,"BayesBpi"
1.9,3,0.38,0.388802407113756,0.00880240711375618,"BayesBpi"
1.9,4,0.38,0.388762269745281,0.00876226974528127,"BayesBpi"
1.9,5,0.38,0.432145346285375,0.0521453462853751,"BayesBpi"
1.9,6,0.38,0.412684199002969,0.032684199002969,"BayesBpi"
1.9,7,0.38,0.439224351401655,0.0592243514016555,"BayesBpi"
1.9,8,0.38,0.40600293423082,0.02600293423082,"BayesBpi"
1.9,9,0.38,0.409037794724842,0.0290377947248424,"BayesBpi"
1.9,10,0.38,0.415133089492614,0.0351330894926137,"BayesBpi"
1.8,1,0.36,0.357994003443304,-0.00200599655669642,"BayesBpi"
1.8,2,0.36,0.385402824651421,0.0254028246514212,"BayesBpi"
1.8,3,0.36,0.374759983283031,0.0147599832830309,"BayesBpi"
1.8,4,0.36,0.397394973179778,0.0373949731797784,"BayesBpi"
1.8,5,0.36,0.396569923737272,0.0365699237372721,"BayesBpi"
1.8,6,0.36,0.378763501352023,0.0187635013520235,"BayesBpi"
1.8,7,0.36,0.382656050834036,0.0226560508340365,"BayesBpi"
1.8,8,0.36,0.394273414431598,0.0342734144315982,"BayesBpi"
1.8,9,0.36,0.394935816179216,0.0349358161792162,"BayesBpi"
1.8,10,0.36,0.396407637430561,0.0364076374305609,"BayesBpi"
1.7,1,0.34,0.372756124542911,0.0327561245429109,"BayesBpi"
1.7,2,0.34,0.361614396414031,0.0216143964140311,"BayesBpi"
1.7,3,0.34,0.377933018805819,0.0379330188058193,"BayesBpi"
1.7,4,0.34,0.333671187488299,-0.00632881251170136,"BayesBpi"
1.7,5,0.34,0.413053248137826,0.0730532481378262,"BayesBpi"
1.7,6,0.34,0.347579837766581,0.00757983776658122,"BayesBpi"
1.7,7,0.34,0.373667011590861,0.0336670115908608,"BayesBpi"
1.7,8,0.34,0.398217374157295,0.0582173741572947,"BayesBpi"
1.7,9,0.34,0.37649293207176,0.0364929320717596,"BayesBpi"
1.7,10,0.34,0.372213806677385,0.0322138066773848,"BayesBpi"
1.6,1,0.32,0.328407364800319,0.00840736480031884,"BayesBpi"
1.6,2,0.32,0.3707797169843,0.0507797169843003,"BayesBpi"
1.6,3,0.32,0.368291352496382,0.0482913524963821,"BayesBpi"
1.6,4,0.32,0.390011858026238,0.0700118580262382,"BayesBpi"
1.6,5,0.32,0.349625447695967,0.0296254476959666,"BayesBpi"
1.6,6,0.32,0.378690213236199,0.0586902132361988,"BayesBpi"
1.6,7,0.32,0.360980253671512,0.0409802536715118,"BayesBpi"
1.6,8,0.32,0.356764676778356,0.0367646767783561,"BayesBpi"
1.6,9,0.32,0.352007546453605,0.0320075464536048,"BayesBpi"
1.6,10,0.32,0.385720530123053,0.0657205301230529,"BayesBpi"
1.5,1,0.3,0.328833038471231,0.0288330384712306,"BayesBpi"
1.5,2,0.3,0.339695877908605,0.0396958779086048,"BayesBpi"
1.5,3,0.3,0.340843099825869,0.0408430998258685,"BayesBpi"
1.5,4,0.3,0.321699163266893,0.0216991632668934,"BayesBpi"
1.5,5,0.3,0.342078221434871,0.0420782214348711,"BayesBpi"
1.5,6,0.3,0.312440028280487,0.0124400282804871,"BayesBpi"
1.5,7,0.3,0.336037171049781,0.0360371710497809,"BayesBpi"
1.5,8,0.3,0.342472514879672,0.0424725148796718,"BayesBpi"
1.5,9,0.3,0.342055124587662,0.0420551245876623,"BayesBpi"
1.5,10,0.3,0.311210279874631,0.0112102798746309,"BayesBpi"
1.4,1,0.28,0.312914596450789,0.0329145964507891,"BayesBpi"
1.4,2,0.28,0.326131408915849,0.046131408915849,"BayesBpi"
1.4,3,0.28,0.338673760192059,0.0586737601920592,"BayesBpi"
1.4,4,0.28,0.320333852397341,0.0403338523973407,"BayesBpi"
1.4,5,0.28,0.308282931291112,0.028282931291112,"BayesBpi"
1.4,6,0.28,0.303370150387987,0.0233701503879873,"BayesBpi"
1.4,7,0.28,0.346085643477374,0.0660856434773739,"BayesBpi"
1.4,8,0.28,0.352814203549079,0.0728142035490787,"BayesBpi"
1.4,9,0.28,0.342341297543731,0.062341297543731,"BayesBpi"
1.4,10,0.28,0.36424657997998,0.0842465799799797,"BayesBpi"
1.3,1,0.26,0.314626773053535,0.0546267730535345,"BayesBpi"
1.3,2,0.26,0.338972193015194,0.0789721930151944,"BayesBpi"
1.3,3,0.26,0.289749702115027,0.0297497021150266,"BayesBpi"
1.3,4,0.26,0.32106691955997,0.0610669195599697,"BayesBpi"
1.3,5,0.26,0.303949676448822,0.0439496764488223,"BayesBpi"
1.3,6,0.26,0.333005069486202,0.0730050694862019,"BayesBpi"
1.3,7,0.26,0.277774740407412,0.0177747404074117,"BayesBpi"
1.3,8,0.26,0.273428812436811,0.0134288124368108,"BayesBpi"
1.3,9,0.26,0.276474476521889,0.0164744765218886,"BayesBpi"
1.3,10,0.26,0.315323957976018,0.0553239579760176,"BayesBpi"
1.2,1,0.24,0.315214916131893,0.0752149161318931,"BayesBpi"
1.2,2,0.24,0.27639498267219,0.0363949826721896,"BayesBpi"
1.2,3,0.24,0.276441262167474,0.0364412621674738,"BayesBpi"
1.2,4,0.24,0.311254862667111,0.0712548626671113,"BayesBpi"
1.2,5,0.24,0.270530472467992,0.0305304724679923,"BayesBpi"
1.2,6,0.24,0.293845089251542,0.0538450892515423,"BayesBpi"
1.2,7,0.24,0.307473385307323,0.0674733853073233,"BayesBpi"
1.2,8,0.24,0.231948710764442,-0.00805128923555792,"BayesBpi"
1.2,9,0.24,0.317705668771236,0.0777056687712362,"BayesBpi"
1.2,10,0.24,0.25315979109136,0.0131597910913601,"BayesBpi"
1.1,1,0.22,0.254349641782776,0.0343496417827764,"BayesBpi"
1.1,2,0.22,0.243160615333283,0.0231606153332825,"BayesBpi"
1.1,3,0.22,0.261299696469409,0.0412996964694087,"BayesBpi"
1.1,4,0.22,0.258619630376519,0.0386196303765193,"BayesBpi"
1.1,5,0.22,0.255940430158085,0.0359404301580848,"BayesBpi"
1.1,6,0.22,0.260355768165629,0.0403557681656293,"BayesBpi"
1.1,7,0.22,0.253648306523765,0.0336483065237654,"BayesBpi"
1.1,8,0.22,0.270471421098701,0.0504714210987015,"BayesBpi"
1.1,9,0.22,0.246168102857206,0.0261681028572061,"BayesBpi"
1.1,10,0.22,0.257475750474339,0.0374757504743394,"BayesBpi"
1,1,0.2,0.266527262527296,0.0665272625272961,"BayesBpi"
1,2,0.2,0.2220519516197,0.0220519516196996,"BayesBpi"
1,3,0.2,0.280262139214325,0.0802621392143247,"BayesBpi"
1,4,0.2,0.240406321476498,0.0404063214764976,"BayesBpi"
1,5,0.2,0.301678364027902,0.101678364027902,"BayesBpi"
1,6,0.2,0.236498968374746,0.0364989683747455,"BayesBpi"
1,7,0.2,0.223931261896705,0.0239312618967048,"BayesBpi"
1,8,0.2,0.230947662551863,0.0309476625518628,"BayesBpi"
1,9,0.2,0.221478570252075,0.021478570252075,"BayesBpi"
1,10,0.2,0.263864284543899,0.0638642845438993,"BayesBpi"
0.9,1,0.18,0.229989052795474,0.0499890527954742,"BayesBpi"
0.9,2,0.18,0.251002383641245,0.0710023836412452,"BayesBpi"
0.9,3,0.18,0.229580372386593,0.049580372386593,"BayesBpi"
0.9,4,0.18,0.18083666550481,0.000836665504810041,"BayesBpi"
0.9,5,0.18,0.244001107490722,0.0640011074907217,"BayesBpi"
