"family","sires","mean","mean_error","mean_sigma","lm_intercept","lm_intercept_error","lm_slope","lm_slope_error","lm_sigma","sire_jersey_propn","sire_breed","sire_birth_date","sire_birth_year","sire_region","halfsibs_in_data","halfsibs_total","sire_breeding_window","sire_avg_age_at_col","rounded_ages","children_per_age"
1,69186,1.13820830915096,0.0452686894494292,0.169379926268032,1.11818552770759,0.118292660037263,1.59453322074584e-05,8.64312658582042e-05,0.17604673744973,0,"Holstein","1993-08-13",1993,"SOUTH AUCKLAND",14,32,1320,1255.71428571429,"1 4 5","4 8 2"
1,69188,1.02028743501174,0.0365977592254363,0.17165870664521,0.436837742402091,0.884736051067282,0.000316365396628604,0.000479310696503241,0.174012798545073,1,"Jersey","1990-08-26",1990,"SOUTH AUCKLAND",22,22,244,1844.22727272727,"5","22"
1,69189,1.03801150739153,0.0397398306341399,0.173221905767638,1.03801150739153,0.0397398306341399,NA,NA,0.173221905767638,0,"Holstein","1992-07-30",1992,"TARANAKI",19,40,0,398,"1","19"
1,69190,0.997990462332942,0.0332165899365558,0.172598464272887,1.36733364689122,0.313041606859629,-0.000183021013876218,0.000154259648297473,0.171261070916508,0,"Holstein","1993-08-01",1993,"SOUTHLAND",27,28,656,2018.03703703704,"4 5 6","1 16 10"
1,69191,1.13382735838547,0.0296669822140311,0.162492753717294,1.05343592267218,0.120827620436755,3.92536307193808e-05,5.71578014888228e-05,0.163993551886637,0,"Holstein","1992-07-16",1992,"TARANAKI",30,40,1142,2048,"4 5 7","16 1 13"
1,69193,1.12379623607269,0.0387199401989218,0.20488666509128,0.953072428592311,0.173153472991466,0.000103884963804208,0.000102697643549434,0.204798483047443,0,"Holstein","1995-07-18",1995,"SOUTH AUCKLAND",28,40,1918,1643.39285714286,"1 5 6","2 25 1"
1,69194,1.00473931240688,0.0251190462332246,0.135270203763946,1.18610008637942,0.269301767985153,-9.56161590590759e-05,0.000141348759717897,0.13659975953869,0,"Holstein","1993-07-21",1993,"HAWKES BAY",29,37,653,1896.75862068966,"5 6","25 4"
1,69195,1.17109519606396,0.0314941717992506,0.188965030795504,0.885362941407126,0.444454143259601,0.000157387290843308,0.000244188750375626,0.190563150445867,0,"Holstein","1990-09-12",1990,"SOUTH AUCKLAND",36,39,562,1815.47222222222,"4 5 6","6 29 1"
1,69196,0.933557037737635,0.0281408820181617,0.161657059682165,0.98727875456426,0.137776127717436,-3.18806045043632e-05,7.99911361612402e-05,0.163824556052655,1,"Jersey","1991-07-22",1991,"SOUTH AUCKLAND",33,39,1801,1685.09090909091,"1 4 5 6","2 3 27 1"
1,69198,1.0279853897998,0.0225551633926376,0.151304635768657,0.744356995634536,0.339469407072915,0.000161295055445938,0.000192621458571944,0.151821040904964,0,"Holstein","1994-08-28",1994,"TARANAKI",45,110,304,1758.44444444444,"4 5","15 30"
1,69200,0.904896455371678,0.0199693295523269,0.178611113376393,0.998756291568291,0.11887452753352,-5.28066366775604e-05,6.59254146693048e-05,0.179017638830939,1,"Jersey","1991-08-13",1991,"SOUTH AUCKLAND",80,92,1897,1777.425,"1 4 5 6","2 12 57 9"
1,73130,0.982861667996873,0.0114840966695093,0.159954957425643,0.892817640578589,0.048848480106866,4.68424715131277e-05,2.47091693294204e-05,0.15889079225714,1,"Jersey","1996-07-11",1996,"HAWKES BAY",194,226,2323,1922.27319587629,"1 4 5 6 7","6 55 70 34 29"
1,73133,1.05331130724574,0.0252777718937231,0.184024957142471,1.07382771238592,0.185043826874502,-1.13134484661754e-05,0.000101064349407714,0.185797540285109,1,"Jersey","1996-07-26",1996,"TARANAKI",53,71,1871,1813.45283018868,"1 5 6","1 44 8"
1,73173,0.949467493066688,0.0457087713336222,0.158339828602763,0.953249152293433,0.216727362840103,-2.45111325056361e-06,0.000136994021042771,0.166065555166704,0.125,"Holstein","1996-08-10",1996,"HAWKES BAY",12,17,1383,1542.83333333333,"1 4 5","1 9 2"
1,73208,1.02150312996773,0.0283399484002876,0.157790154747563,0.638978074216377,0.256031832740353,0.000208237219967899,0.000138555551759292,0.154580497667757,0.0625,"Holstein","1996-08-20",1996,"WELLINGTON",31,51,624,1836.96774193548,"5 6","26 5"
1,73234,1.1020493839111,0.0204414076768187,0.162248643482846,0.926189895807376,0.0617598899888298,0.000118955385620477,3.96967444551243e-05,0.152718306218146,1,"Jersey","1996-08-24",1996,"HAWKES BAY",63,82,1925,1478.36507936508,"1 4 5 6","9 32 20 2"
1,73324,0.873116926971537,0.0125715588132912,0.14874868987472,0.873116926971537,0.0125715588132912,NA,NA,0.14874868987472,0.5,"Mix","1997-08-18",1997,"SOUTH AUCKLAND",140,149,0,704,"2","140"
1,73332,0.960078020571385,0.0285336415247918,0.161410651313011,0.190333630438971,0.681427383440058,0.000405729212390664,0.000358865447198282,0.160691145674979,1,"Jersey","1997-07-10",1997,"SOUTH AUCKLAND",32,34,238,1897.1875,"5","32"
1,73360,1.05614784338077,0.0534816313962668,0.192830764294704,2.05952252436171,1.10328321709948,-0.000570423354736177,0.000626473814968507,0.194219007561384,0,"Holstein","1997-07-28",1997,"SOUTH AUCKLAND",13,33,225,1759,"5","13"
1,73477,1.02962567293081,0.0153058352530211,0.169749924634718,1.23603870730273,1.25980028512683,-0.000273763243775563,0.00167073437926844,0.170431019335097,0.5,"Mix","1997-08-13",1997,"TARANAKI",123,130,68,753.983739837398,"2","123"
1,73497,0.877555706666773,0.0458053766239384,0.144849319213479,0.831231253253791,0.0909066503828871,4.29686053362234e-05,7.18755984459608e-05,0.150315040782258,0.0625,"Holstein","1997-09-22",1997,"HAWKES BAY",10,12,1778,1078.1,"1 4 6","5 4 1"
1,73509,1.13038905301801,0.00864010336240289,0.170190298818253,1.14773137809009,0.0776666899310965,-7.96380995706121e-06,3.54435783857831e-05,0.170399466944769,0,"Holstein","1998-07-18",1998,"HAWKES BAY",388,458,1118,2177.64175257732,"4 5 6 7","23 68 263 34"
1,73511,1.1308035683689,0.0192406291758993,0.166628736511248,1.42284858330982,0.219075468023532,-0.000123004302356205,9.19180161410078e-05,0.165745507102942,0,"Holstein","1998-08-11",1998,"SOUTH AUCKLAND",75,89,1005,2374.26666666667,"4 5 6 7","1 2 47 25"
1,73557,1.06648598342878,0.00654672763611382,0.168315845517,1.08815953238103,0.0454326343203233,-9.11289351155727e-06,1.89030764120843e-05,0.168413808405533,1,"Jersey","1998-08-05",1998,"SOUTH AUCKLAND",661,775,2636,2378.33888048412,"1 4 5 6 7 8","1 9 84 293 204 70"
1,73592,1.00863436574447,0.00817359344834052,0.156156283570164,1.04802651202735,0.0855519576902011,-1.90523894682184e-05,4.11883364396251e-05,0.156325161132574,0,"Holstein","1999-08-06",1999,"SOUTH AUCKLAND",365,417,656,2067.5698630137,"4 5 6","2 185 178"
1,73620,0.933126631005427,0.0291702948122488,0.0967469229162798,0.933126631005427,0.0291702948122488,NA,NA,0.0967469229162798,0,"Holstein","1999-08-09",1999,"SOUTH AUCKLAND",11,11,0,2266,"6","11"
1,73671,1.01147396593216,0.0098302998459374,0.168267628951274,1.07436890443054,0.120589511387221,-3.94172125933977e-05,7.53231203286846e-05,0.168477244777506,0.0625,"Holstein","2000-08-05",2000,"SOUTH AUCKLAND",293,353,1667,1595.62116040956,"1 4 5 6","1 224 57 11"
1,73704,1.11438922166921,0.0149507398053186,0.173711898838438,1.36860523921322,0.304009584723394,-0.000136873693320631,0.000163484792875061,0.173906063614164,0,"Holstein","2000-08-20",2000,"SOUTH AUCKLAND",135,163,629,1857.3037037037,"4 5 6","3 130 2"
1,73725,1.18001548895096,0.00528568993358238,0.179791171673105,1.1729539857591,0.0256830025413857,3.25054324908153e-06,1.15690857800071e-05,0.179862839896891,0,"Holstein","2000-08-23",2000,"NORTHLAND",1157,1375,2659,2172.40708729473,"1 4 5 6 7 8","1 143 457 139 283 134"
1,73784,0.961839162863173,0.0313989749404566,0.153822934101109,1.95718734345392,0.878900755309051,-0.0024188291144368,0.00213449953046763,0.152881433469719,0,"Holstein","2002-07-24",2002,"SOUTH AUCKLAND",24,24,36,411.5,"1","24"
1,73792,1.15863500924634,0.0418142293382365,0.156454520075672,1.15863500924634,0.0418142293382365,NA,NA,0.156454520075672,0,"Holstein","2003-07-19",2003,"SOUTH AUCKLAND",14,21,0,397,"1","14"
1,73794,0.998281947455665,0.09375417755606,0.296476741232988,1.34386807154077,1.06849050637219,-0.000822824104964546,0.00253312757377852,0.312407656739738,0,"Holstein","2003-09-06",2003,"SOUTH AUCKLAND",10,16,78,420,"1","10"
1,73918,1.08848972560564,0.0356307959952829,0.1126744701899,16.6193443426243,5.1828199235852,-0.0099010930874784,0.00330406413708374,0.0820313358800034,0,"Holstein","1992-07-25",1992,"TARANAKI",10,10,20,1568.6,"4","10"
1,73921,0.98606329799009,0.0661972607369049,0.229314037836407,0.863799555369102,1.25503550560264,6.96791846244231e-05,0.000714161560784662,0.240392198686236,1,"Jersey","1992-07-24",1992,"SOUTH AUCKLAND",12,13,241,1754.66666666667,"5","12"
1,73922,1.00049925598101,0.0478444794799097,0.158682186724719,0.855338127933809,0.213619117236656,0.000103464809727157,0.000148179004113392,0.162911342369781,1,"Jersey","1995-09-15",1995,"NORTHLAND",11,12,1167,1403,"1 4","1 10"
1,73925,1.06267391275536,0.0407970322135196,0.158006226337649,0.79595388853348,0.154902002293251,0.000139371572609495,7.84717044190565e-05,0.147093089221643,0.0625,"Holstein","1997-08-12",1997,"HAWKES BAY",15,17,1934,1913.73333333333,"1 5 6","1 7 7"
1,73926,1.01644847987542,0.0337936639023481,0.130882297501125,0.846466911066658,0.159456140170746,9.86238940212538e-05,9.04437746552227e-05,0.130007372962683,0,"Holstein","1995-04-12",1995,"TARANAKI",15,35,1577,1723.53333333333,"1 5 6","1 11 3"
1,73928,0.965632075985526,0.0384262294442012,0.16749605092858,1.1207518232985,0.12195895379563,-0.000111150822105389,8.31298909902598e-05,0.163946911970832,1,"Jersey","1995-08-21",1995,"SOUTH AUCKLAND",19,21,1520,1395.57894736842,"1 4 5","3 14 2"
1,73929,1.00694268564548,0.0365602278205905,0.175336693081483,1.67830039787303,0.293510088966861,-0.000282273867634933,0.000122603542222216,0.160361565650385,1,"Jersey","1989-07-31",1989,"SOUTH AUCKLAND",23,43,862,2378.39130434783,"5 6 7","4 9 10"
1,73930,1.07115784809094,0.0402570951943561,0.18882251374432,1.90467989110906,1.18747952195648,-0.000541248079881891,0.000770636402191808,0.191142685365803,1,"Jersey","1994-07-31",1994,"SOUTH AUCKLAND",22,23,193,1540,"4 5","21 1"
1,73931,1.06425822418533,0.0317785106484934,0.152404383131974,0.871599887363531,0.259579466067554,0.000106753920856256,0.000142731464954442,0.153953791156699,1,"Jersey","1994-08-06",1994,"HAWKES BAY",23,28,700,1804.69565217391,"4 5 6","6 14 3"
1,73932,0.995336007295419,0.0390905753601556,0.183351050729839,1.60108242268848,0.927858506480867,-0.00034007250207077,0.000520434194029791,0.185904939164941,1,"Jersey","1995-08-24",1995,"SOUTH AUCKLAND",22,28,196,1781.22727272727,"5","22"
1,73935,0.851955670208792,0.0355641116792622,0.188187590204511,0.792628118726046,0.257642220186691,3.12473466294891e-05,0.000134351673206558,0.19157325774265,1,"Jersey","1995-08-05",1995,"SOUTH AUCKLAND",28,30,682,1898.64285714286,"4 5 6","8 12 8"
1,73937,1.00389920857235,0.0339986333124736,0.198244395335519,0.431398114984244,0.596333345426445,0.000315320295831844,0.00032791108754057,0.198471021084532,1,"Jersey","1994-08-18",1994,"SOUTH AUCKLAND",34,41,608,1815.61764705882,"5 6","33 1"
1,73938,1.05198577342629,0.0333818466446173,0.197489668056752,1.15466241445727,0.123630226304946,-5.66952077128123e-05,6.57100142739152e-05,0.198236091808118,0,"Holstein","1992-08-12",1992,"HAWKES BAY",35,37,2232,1811.02857142857,"1 4 5 6 7","2 16 6 7 4"
1,73939,0.93826174045467,0.029718260386661,0.183195660471411,0.565960484708998,0.229285176482098,0.000196990277066133,0.000120339549566324,0.179173987142863,1,"Jersey","1995-08-30",1995,"SOUTH AUCKLAND",38,40,648,1889.94736842105,"4 5 6","2 25 11"
1,73940,0.97823606855194,0.023671571307485,0.149712162253485,3.35486368501489,6.17466016319608,-0.00154076344665345,0.00400299110235716,0.151374472764523,0,"Holstein","2000-08-08",2000,"SOUTHLAND",40,49,22,1542.5,"4","40"
1,73942,1.04942613395667,0.0287980500544674,0.184397492294565,0.613101601911676,0.389899654991877,0.000240515546240805,0.000214341461639704,0.183803069986988,1,"Jersey","1990-08-22",1990,"SOUTH AUCKLAND",41,41,659,1814.12195121951,"4 5 6","6 34 1"
1,73943,0.998288890459806,0.0248334508288859,0.142657314016257,1.06511891507191,0.150654176320555,-3.41154120535137e-05,7.58268924826574e-05,0.144469073799737,0,"Holstein","1995-04-11",1995,"TARANAKI",33,60,1104,1958.93939393939,"5 6 7 8","20 7 3 3"
1,73944,0.902375206300094,0.0278770576845431,0.180663982288082,1.01863972055535,0.256830197765588,-6.26352868577994e-05,0.000137528726377222,0.182435941513485,1,"Jersey","1993-08-07",1993,"TARANAKI",42,52,616,1856.21428571429,"5 6","34 8"
1,73945,0.974626629445991,0.0240264502316905,0.161174327928226,0.938337279687531,0.0750563954369145,2.28365763628451e-05,4.47033075566532e-05,0.162545182915892,1,"Jersey","1993-09-09",1993,"SOUTH AUCKLAND",45,46,2010,1589.08888888889,"1 4 5 6 7","6 19 13 5 2"
1,73946,1.00460198576533,0.0261688392254364,0.167562328709875,0.843612927772366,0.115703875026191,9.35120971553637e-05,6.55108387290997e-05,0.165430524156323,0,"Holstein","1996-07-17",1996,"BAY OF PLENTY",41,60,1928,1721.58536585366,"1 4 5 6","2 14 18 7"
1,73950,0.946529219560801,0.0228805653087669,0.17425319392547,0.852392187595266,0.150200341608238,4.90795064496215e-05,7.7385130620333e-05,0.175174141826968,1,"Jersey","1993-08-05",1993,"TARANAKI",58,84,1075,1918.05172413793,"4 5 6 7","21 8 28 1"
1,73951,1.1913895689583,0.0244422063968284,0.208834302998326,0.815014053265784,0.204903865723164,0.000204603701395184,0.000110619628279749,0.205409306404372,0,"Holstein","1992-08-12",1992,"TARANAKI",73,77,937,1839.53424657534,"4 5 6 7","18 44 10 1"
1,73953,0.926213340161583,0.0194487737030853,0.187557181322138,0.894713859707579,0.0811911424248028,1.54024400465966e-05,3.8533729245887e-05,0.188419566013001,1,"Jersey","1993-08-06",1993,"SOUTH AUCKLAND",93,117,2986,2045.09677419355,"1 4 5 6 7 8 9","1 28 30 12 12 9 1"
1,73954,1.00095248791332,0.017054001676073,0.17640796503821,1.01185018518953,0.170789455879647,-5.64893715994013e-06,8.80838555137695e-05,0.177242541099512,1,"Jersey","1991-07-29",1991,"SOUTH AUCKLAND",107,114,789,1929.15887850467,"4 5 6 7","3 82 21 1"
1,73955,0.966033820005675,0.0160222613311056,0.188899675183817,1.02845966778921,0.0822924867114177,-3.49403560475265e-05,4.51758622384401e-05,0.18917528116914,1,"Jersey","1993-07-18",1993,"HAWKES BAY",139,151,2227,1786.64028776978,"1 4 5 6 7","4 55 57 21 2"
1,73956,1.18265831972009,0.0156043798666873,0.178600290884779,1.13881189841591,0.0702167900970224,2.4290824318593e-05,3.79227281836272e-05,0.179006763996637,0,"Holstein","1995-08-17",1995,"SOUTH AUCKLAND",131,172,2625,1805.06106870229,"1 4 5 6 7 8","3 48 52 9 18 1"
1,73957,1.1358685759994,0.0152746509898305,0.190167871217709,1.19706598735119,0.138442144564077,-3.14729428065617e-05,7.07618211217936e-05,0.190665101281575,0,"Holstein","2000-09-01",2000,"SOUTH AUCKLAND",155,161,993,1944.44516129032,"4 5 6 7","1 133 10 11"
1,73958,1.04784064292047,0.00693344651689022,0.16538849797633,1.0015023770304,0.038146750249953,2.10904621816298e-05,1.70732403264588e-05,0.165311978867434,0,"Holstein","2000-08-09",2000,"SOUTH AUCKLAND",569,719,2668,2197.11950790861,"1 5 6 7 8","1 304 70 144 50"
1,79215,0.892018792633813,0.0249351660733066,0.165401179900715,0.628354625059454,0.183101946353464,0.000133430213848501,9.18194109516217e-05,0.16330360143571,1,"Jersey","1996-08-01",1996,"SOUTH AUCKLAND",44,56,630,1976.04545454545,"5 6","26 18"
1,79300,1.05593352541796,0.025718636785264,0.16265894111205,0.901495496304201,0.086320471382616,9.15093422096993e-05,4.89672676209841e-05,0.157697994610607,0,"Holstein","1997-08-04",1997,"HAWKES BAY",40,50,1949,1687.675,"1 4 5 6","4 11 18 7"
1,79321,0.922779435823521,0.0279576073406162,0.17681943424998,0.917623554033828,0.330296479164215,2.75778280608884e-06,0.000176018553691909,0.179130318936209,1,"Jersey","1997-08-09",1997,"NORTHLAND",40,50,634,1869.575,"4 5 6","1 35 4"
1,79328,1.12997508169065,0.0120324922982629,0.173535071812049,1.14268211359364,0.0906699922291933,-5.06356148991486e-06,3.58095426142191e-05,0.173947321915457,0,"Holstein","1997-07-20",1997,"SOUTH AUCKLAND",208,257,2606,2509.50480769231,"1 5 6 7 8","1 27 16 155 9"
1,79388,0.984672250219306,0.0454839714851869,0.21333873667348,0.768726371475299,0.181056695960146,0.000134325077255376,0.000109099274847983,0.210765542515971,1,"Jersey","1997-08-29",1997,"TARANAKI",22,27,1568,1607.63636363636,"1 4 5","2 9 11"
1,79455,1.09488776081266,0.0469584684569055,0.210004655177841,1.22373265030019,0.107653914057476,-9.74989704786449e-05,7.36326177873728e-05,0.20596135677285,1,"Jersey","1998-08-04",1998,"SOUTH AUCKLAND",20,34,1709,1321.5,"1 4 5 6","6 1 12 1"
1,79466,1.06794026604521,0.0232803931980137,0.166255261811951,0.914708518920343,0.0889925679381505,9.37928360941929e-05,5.26556239322904e-05,0.162756414021819,1,"Jersey","1998-07-31",1998,"SOUTH AUCKLAND",51,72,1577,1633.72549019608,"1 4 5","5 1 45"
1,79477,1.10154732139459,0.0117375038692057,0.170900635987345,0.902917838356298,0.0704252247939268,9.41458248746688e-05,3.2928528498785e-05,0.168067206460279,0.0625,"Holstein","1998-08-07",1998,"SOUTH AUCKLAND",212,258,1977,2109.80660377358,"1 4 5 6","5 18 22 167"
1,79479,1.02946924319536,0.0271838586981853,0.178256482266662,0.929318442804011,0.270604917494661,6.11794748878126e-05,0.000164451632479076,0.180113506132277,1,"Jersey","1998-08-19",1998,"TARANAKI",43,62,502,1637,"4 5 6","29 11 3"
1,79506,1.13870784120864,0.0154186620005027,0.166064071956418,1.08461453123146,0.297727717678118,0.000153953186058001,0.00084620634036116,0.166766624371814,0.5,"Mix","1998-08-19",1998,"SOUTH AUCKLAND",116,118,68,351.362068965517,"1","116"
1,79524,1.04713428698933,0.0123831777323589,0.189830520008058,0.979478839587363,0.0939283512473643,2.87538863328646e-05,3.95708455838197e-05,0.19002225891896,1,"Jersey","1998-07-27",1998,"HAWKES BAY",235,289,2540,2352.91489361702,"1 5 6 7 8","1 33 109 86 6"
1,79546,1.06756298470451,0.0139539180625564,0.155384255421103,0.92062670049792,0.095638199668697,0.000360059665269209,0.000231877118487398,0.154500478211337,0.5,"Mix","1998-09-01",1998,"TARANAKI",124,125,184,408.088709677419,"1","124"
1,79580,0.958273921631502,0.00834537323310014,0.149752368651443,0.942816867976205,0.0616322551383337,7.07145271227192e-06,2.79357175501344e-05,0.149971159958809,1,"Jersey","1998-09-14",1998,"WAIRARAPA",322,374,1043,2185.83850931677,"4 5 6 7","24 60 168 70"
1,79588,1.09531840077053,0.0106630845895419,0.184997603395508,1.1722734256703,0.0727551084732809,-3.28266872461747e-05,3.07001606333236e-05,0.184953425390809,0,"Holstein","1998-08-26",1998,"SOUTH AUCKLAND",301,359,2292,2344.28239202658,"1 4 5 6 7","2 17 25 108 149"
1,79603,1.02940747914436,0.0466237188735658,0.197807686677802,1.01920223025442,0.201674655509381,5.53429983185612e-06,0.000106217916670358,0.203878200969458,0,"Holstein","1998-08-08",1998,"SOUTH AUCKLAND",18,44,1906,1844,"1 4 5 6","1 1 8 8"
1,79608,1.07028084557691,0.0249318973182719,0.176295136615967,0.926883912910637,1.0871878661425,6.42522706836105e-05,0.000487008621873984,0.17808979069215,1,"Jersey","1998-09-08",1998,"SOUTH AUCKLAND",50,55,385,2231.78,"5 6","1 49"
1,79639,0.995530389628542,0.0156084187692893,0.180005066460664,1.03705785943675,0.182172631740538,-1.80904908321527e-05,7.90653968312991e-05,0.180654708747424,1,"Jersey","1998-07-15",1998,"SOUTH AUCKLAND",133,156,1235,2295.54135338346,"5 6 8","9 118 6"
1,79652,0.957526334793349,0.019829530766198,0.152313515927012,0.733969770497717,0.197411644303406,0.000108982601348809,9.57528350112627e-05,0.151927089184202,1,"Jersey","1998-08-24",1998,"TARANAKI",59,73,580,2051.30508474576,"5 6","31 28"
1,79662,0.979813058393875,0.0153971846461019,0.1788991191385,0.950538531328166,0.102155295784543,7.69048075243852e-05,0.000265277124164697,0.179513703389695,0.5,"Mix","1998-08-29",1998,"CENTRAL PLATEAU",135,143,166,380.659259259259,"1","135"
1,79696,0.979507184494234,0.0141684223187653,0.153254919488211,1.15047607087149,0.0989481024489779,-9.30016816814642e-05,5.32796588941231e-05,0.151920408220479,1,"Jersey","1999-07-26",1999,"WELLINGTON",117,141,1599,1838.34188034188,"1 4 5","3 9 105"
1,79750,1.04460357961706,0.0122000624038085,0.189002554050567,1.05947437936925,0.0753744995953104,-6.78976404237086e-06,3.39591234706458e-05,0.18938329778997,1,"Jersey","1999-07-31",1999,"SOUTH AUCKLAND",240,266,1390,2190.17916666667,"4 5 6 7 8","2 119 68 33 18"
1,79790,0.970354692315746,0.013093429216866,0.183308009036124,1.03752539126876,0.0922272206291984,-3.38330557777368e-05,4.59820764516962e-05,0.183523949020823,1,"Jersey","1999-08-25",1999,"SOUTH AUCKLAND",196,233,1124,1985.35714285714,"4 5 6 7 8","1 150 22 19 4"
1,80011,0.953665726415792,0.0486440598121192,0.212034540924576,-11.6846328393455,6.64119162531409,0.00809191820554222,0.00425205345676383,0.198098525809504,0.3125,"Mix","2000-08-03",2000,"SOUTH AUCKLAND",19,19,32,1561.84210526316,"4","19"
1,80030,1.05928428328626,0.0131347830967419,0.189887356458185,1.28288911171494,0.675807491171156,-0.000118379260041982,0.000357713269221037,0.190295136164969,0,"Holstein","2000-08-17",2000,"SOUTH AUCKLAND",209,244,328,1888.88516746411,"4 5","1 208"
1,80083,1.17129990518052,0.0200117292413548,0.197092675666149,1.29588380406817,0.170561496136704,-6.35568620435683e-05,8.64085969215739e-05,0.197565529033158,0,"Holstein","2000-08-16",2000,"SOUTH AUCKLAND",97,132,981,1960.19587628866,"5 6 7","86 2 9"
1,80097,1.06293437649871,0.011049063789217,0.178503088408426,1.80794721805024,0.497403870372811,-0.00047965157844806,0.000320158189362398,0.178077404859613,0,"Holstein","2000-08-10",2000,"BAY OF PLENTY",261,301,213,1553.23754789272,"4 5","254 7"
1,80125,1.07854826567617,0.0283145988431384,0.172230980903468,3.54333364355884,2.6673116735818,-0.00158796898801426,0.00171835188157563,0.172581283690267,0.4375,"Mix","2000-08-12",2000,"SOUTH AUCKLAND",37,38,97,1552.16216216216,"4","37"
1,80154,1.01118267012029,0.0487938085659172,0.18897760797383,3.3321651048277,1.69323050278307,-0.00125798505946201,0.000917381530642641,0.183301920765275,0.5,"Mix","2000-08-27",2000,"SOUTH AUCKLAND",15,16,131,1845,"5","15"
1,80164,0.956449645984615,0.0246519865688481,0.149952180198404,-13.1259064587489,6.0708914444383,0.00737024974362256,0.00317728488778805,0.141584667781163,0,"Holstein","2000-08-05",2000,"SOUTH AUCKLAND",37,37,20,1910.7027027027,"5","37"
1,80181,0.949373087213262,0.0431296559244542,0.155506185928739,1.45990411418137,0.668605408657181,-0.00020319953923781,0.000265541582315905,0.158263057238237,0.375,"Mix","2000-08-08",2000,"SOUTH AUCKLAND",13,13,377,2512.46153846154,"6 7","4 9"
1,80332,1.14285335403866,0.0134233675210405,0.186483381435854,1.17510119418051,0.137981928752084,-1.53652887916727e-05,6.54315426318486e-05,0.186943935433755,0,"Holstein","2001-07-23",2001,"SOUTH AUCKLAND",193,255,806,2098.74611398964,"4 5 6","5 89 99"
1,80380,0.883484433229521,0.051802360197895,0.179448639629476,4.34822533703795,13.2094244419903,-0.00182210933673859,0.00694678594419875,0.187563220493365,0.5625,"Mix","2001-08-08",2001,"SOUTH AUCKLAND",12,13,30,1901.5,"5","12"
1,80386,1.1047582291429,0.0281334371149152,0.202873100145737,1.69635444668532,4.15650596474482,-0.000381651303420459,0.00268138778191155,0.204850291619569,0.5,"Mix","2001-08-02",2001,"SOUTH AUCKLAND",52,66,43,1550.09615384615,"4","52"
1,80479,0.995384999459754,0.019708515759086,0.155185008272129,0.981168767178317,0.207406430535968,6.52632577671969e-06,9.47772273815112e-05,0.15646669028317,1,"Jersey","2001-07-05",2001,"SOUTH AUCKLAND",62,66,680,2178.29032258065,"5 6 7","19 39 4"
1,80532,1.04216511798316,0.00860664799403345,0.180329301765728,0.967851384027992,0.0388539428119467,4.10468766750557e-05,2.09311547398295e-05,0.179746341054112,0,"Holstein","2001-08-06",2001,"SOUTH AUCKLAND",439,541,2611,1810.46013667426,"1 4 5 6 7 8","2 247 110 34 28 18"
1,80533,0.979825464546447,0.00647157211614449,0.168881995164335,0.977085234383306,0.0449573668719,1.14025910592614e-06,1.85124448296862e-05,0.16900583808002,0,"Holstein","2001-08-09",2001,"WELLINGTON",681,785,1877,2403.16446402349,"4 5 6 7 8 9","5 129 189 292 61 5"
1,80570,1.18459855389291,0.0220330154591708,0.184341432986955,1.4296028581491,0.808551953719123,-0.000129310341614078,0.000426583466168839,0.18556660261959,0.666666667,"Mix","2001-08-05",2001,"SOUTH AUCKLAND",70,76,246,1894.7,"5","70"
1,80628,1.14308025023871,0.0104070511266909,0.177835767608316,1.04212959953477,0.0993464532061767,4.79178729837646e-05,4.68970013504764e-05,0.177822321260765,0,"Holstein","2001-07-25",2001,"NELSON/MARLBOROUGH",292,337,694,2106.74315068493,"5 6 7","123 167 2"
1,80652,0.962422619754864,0.0214129459058453,0.164475958394024,1.02677051291729,0.14700787932684,-3.43201173066876e-05,7.75589990934907e-05,0.165628213706995,0.0625,"Holstein","2002-07-25",2002,"SOUTH AUCKLAND",59,74,1555,1874.93220338983,"1 5","2 57"
1,80675,1.02364666518529,0.0284754866550893,0.195218101085621,1.15308140400999,0.304456009599673,-7.50374077950527e-05,0.000175715045004107,0.196976550441771,0.5,"Mix","2002-08-07",2002,"TARANAKI",47,57,394,1724.93617021277,"4 5","19 28"
1,80691,1.18547745395176,0.0597565669509862,0.207002820089999,-0.636944186335382,1.77457157670909,0.00096148866491298,0.0009357152399856,0.206479337220375,1,"Jersey","2002-08-03",2002,"SOUTH AUCKLAND",12,12,235,1895.41666666667,"5","12"
1,80708,1.00042751310262,0.0287447294530931,0.188491796286351,0.611008606465586,0.32182851037128,0.000176646338221747,0.000145409385554432,0.187433134781844,0,"Holstein","2002-07-25",2002,"SOUTH AUCKLAND",43,50,794,2204.51162790698,"5 6 7","5 36 2"
1,80714,0.951316399970454,0.0170952708302984,0.17433823910769,1.1025767126891,0.173003217603153,-8.25851783242581e-05,9.39930677407897e-05,0.174531524066815,0.9375,"Jersey","2002-08-13",2002,"SOUTH AUCKLAND",104,120,1556,1831.56730769231,"1 4 5","1 11 92"
1,80737,1.11117119961096,0.025718754085119,0.154312524510714,0.679092404151696,0.590980791443427,0.000231391586756518,0.00031618465830042,0.155346654630615,0,"Holstein","2002-08-21",2002,"WELLINGTON",36,38,265,1867.30555555556,"5","36"
1,80756,1.17176062594971,0.0302958634012672,0.174036485239538,1.36805869675079,1.09857632440748,-0.000104748170117972,0.000585990111033648,0.176730187533511,0,"Holstein","2002-08-21",2002,"SOUTH AUCKLAND",33,33,204,1874,"5","33"
