"","(Intercept)","as.Date(sire_birth_date)","kept_markers_adjusted","sire_age_at_collection","I(sire_age_at_collection^2)","sire_breeding_window","sire_jersey_propn","as.Date(sire_birth_date):kept_markers_adjusted","as.Date(sire_birth_date):sire_age_at_collection","as.Date(sire_birth_date):sire_breeding_window","as.Date(sire_birth_date):sire_jersey_propn","kept_markers_adjusted:sire_age_at_collection","kept_markers_adjusted:sire_breeding_window","kept_markers_adjusted:sire_jersey_propn","sire_age_at_collection:sire_breeding_window","sire_age_at_collection:sire_jersey_propn","sire_breeding_window:sire_jersey_propn","df","logLik","AICc","delta","weight"
"7040",0.956229763527015,7.19046017342026e-06,6.3884014512492e-06,2.45504052365453e-05,-3.20231816847414e-09,7.29631070619194e-05,-0.189193970178816,-2.65348171345156e-09,NA,-6.61844975489679e-09,7.94228070054425e-06,NA,5.78223319649208e-08,7.47215685803985e-05,NA,NA,NA,16,26457.7635741199,-52883.5213347213,203.48022488979,6.44006436794827e-45
"44152",0.924820241972465,8.75231019814311e-06,0.000190146336372285,2.26954944050672e-05,NA,-9.85859634273726e-06,-0.0619944941502131,-1.26744859038599e-08,NA,NA,NA,-1.60439614046717e-08,5.61044437742697e-08,NA,-1.59963167850492e-09,NA,-1.62240959619034e-06,15,26456.7582682501,-52883.5114069798,203.490152631282,6.40817593134626e-45
"58232",0.869780093334401,1.22466184379915e-05,0.000422131164783345,1.35977683468564e-05,NA,8.77483184089576e-05,-0.217949812764522,-2.69394456604282e-08,NA,-6.3655811435316e-09,1.08925599033683e-05,NA,NA,NA,-1.89092733632573e-09,1.48313525094333e-05,-2.89030709783862e-06,16,26457.7546477926,-52883.5034820666,203.498077544464,6.38283405359604e-45
"15224",0.945317326423699,7.96905285904994e-06,-3.54500162340759e-06,2.27173444206482e-05,NA,8.35627232140098e-05,-0.190487781724871,-2.01738641874685e-09,NA,-7.22006890278449e-09,8.02655321011911e-06,NA,5.94023681449957e-08,7.50059893819361e-05,-4.04469289551153e-09,NA,NA,16,26457.7480098371,-52883.4902061556,203.511353455491,6.34060539612969e-45
"50880",1.01098720313118,3.01531933863216e-06,-1.03577073597953e-05,3.88657622884619e-05,-4.3964489908175e-09,3.49302284633042e-06,-0.237699989869917,NA,-2.62546482959654e-09,NA,1.22438005232277e-05,6.16353118332962e-08,NA,NA,NA,1.6258610748347e-05,-1.59704021933388e-06,16,26457.7428839195,-52883.4799543204,203.521605290684,6.30818713301457e-45
"50936",1.02068960850297,2.36797829192805e-06,0.000110115979321352,5.5638751858478e-06,NA,4.23536406218317e-06,-0.235261914814518,-7.86780043455942e-09,-8.27188190618555e-10,NA,1.20695809927001e-05,5.04517828583133e-08,NA,NA,NA,1.69221696027245e-05,-1.49105706118007e-06,16,26457.7415434387,-52883.4772733589,203.524286252199,6.29973679456962e-45
"27832",0.97241403926652,6.02961630156474e-06,-5.84534040322228e-06,1.52074658947407e-05,NA,-1.0254566857298e-05,-0.06968727140193,NA,-4.3211519686623e-10,NA,NA,7.0819059712629e-09,5.29354533081106e-08,NA,-3.48539401046401e-10,1.04731617816594e-05,NA,15,26456.6045589513,-52883.2039883821,203.797571228919,5.49514714526383e-45
"25920",0.909637921486957,1.04211061412288e-05,-8.36610594947101e-06,3.54695644656464e-06,-2.36262964229537e-09,8.6745345196483e-05,-0.0705369255075859,NA,NA,-6.45275567446281e-09,NA,5.78266389154955e-08,NA,NA,-7.20841653867136e-10,1.12818010586594e-05,NA,15,26456.5717066902,-52883.13828386,203.863275751093,5.31755230502549e-45
"23872",0.912965208390432,1.06885290813557e-05,-3.55070836354777e-05,2.01514376643148e-05,-2.84357856387656e-09,7.32426237709762e-05,-0.0894803515614892,NA,NA,-6.73778030411022e-09,NA,-1.47397226273493e-09,6.28017942300573e-08,7.89355167588067e-05,NA,9.18848094613074e-06,NA,16,26457.4200550531,-52882.8342965875,204.167263023526,4.56774418028739e-45
"10168",0.951624112264364,6.97529792547992e-06,-3.7499744473247e-06,1.42355114288472e-05,NA,9.13001479089053e-05,-0.182146756768071,NA,-4.59469085491724e-10,-6.61250853606404e-09,8.84154751822003e-06,5.31927787041975e-08,NA,NA,-3.86254693897774e-09,NA,NA,15,26456.4124010319,-52882.8196725435,204.181887067563,4.53446654593083e-45
"1792",0.926852785598782,8.33504721803862e-06,0.000192593070138537,5.97226442383811e-05,-5.41688908130462e-09,2.42501107104826e-06,-0.182553163638637,-1.31140531107291e-08,-3.04349167669923e-09,NA,8.91429817459034e-06,4.03699748858648e-08,NA,NA,NA,NA,NA,15,26456.4055597129,-52882.8059899054,204.195569705647,4.50355068681385e-45
"4608",0.783778400502256,1.85545161553954e-05,0.000415080906836941,4.23082439849865e-05,-4.2229383691653e-09,7.88206336961128e-05,-0.0788000368272019,-2.81668082058381e-08,-1.07885835541127e-09,-5.92983746565239e-09,NA,NA,NA,6.37030105437676e-05,NA,NA,NA,15,26456.3487942324,-52882.6924589443,204.309100666724,4.25502503903544e-45
"9088",0.842831276326176,1.3713558634137e-05,0.000431320207758565,2.82608066970954e-05,-2.91814812236922e-09,8.7413666847831e-05,-0.173910963010654,-2.76332892308537e-08,NA,-6.47627359082711e-09,8.26716249055854e-06,NA,NA,NA,-1.91285761699392e-09,NA,NA,15,26456.3447278804,-52882.6843262404,204.317233370646,4.23775774087197e-45
"56128",0.984478216223472,5.4136187949314e-06,-2.98300901866942e-05,1.74246863938659e-05,-2.75537500170684e-09,7.28874381360268e-05,-0.23354664954685,NA,NA,-6.59147092190481e-09,1.07383887388159e-05,NA,6.06140061414318e-08,6.6555927847756e-05,NA,1.4404258405358e-05,-2.11146513091675e-06,17,26458.3419305132,-52882.6773207481,204.324238862959,4.22293991792026e-45
"29312",0.95820213975672,6.1386249797053e-06,0.000373926266688176,1.60362752650565e-05,-3.42067960488584e-09,1.27759214762407e-06,-0.231818524751647,-2.48193958064704e-08,NA,NA,1.10192342606766e-05,NA,NA,4.78738632373885e-05,2.29023005878837e-09,1.44047033507977e-05,NA,16,26457.333672887,-52882.6615322555,204.340027355582,4.18973422943714e-45
"17856",0.891302123359651,1.174512478929e-05,-1.02555877891946e-05,2.42424701787906e-05,-3.70972475525963e-09,7.81963129338245e-05,-0.0703981669246872,NA,-1.46024736670094e-09,-5.84717280427333e-09,NA,6.04391283909455e-08,NA,NA,NA,1.10144293197861e-05,NA,15,26456.2926814782,-52882.5802334361,204.42132617499,4.02283908129479e-45
"58944",1.06885504267963,-1.06783378560909e-06,-6.50750892645947e-06,-2.33087903266694e-06,-2.85404086809328e-09,2.44767667213838e-06,-0.238464371386297,NA,NA,NA,1.22784563364832e-05,5.61755862428024e-08,NA,NA,2.08475556745716e-09,1.75058154956059e-05,-1.76752001067224e-06,16,26457.2818690591,-52882.5579245997,204.443635011339,3.97821598693051e-45
"49600",0.891577588548646,1.06133548681364e-05,4.02436985889197e-05,2.40699148816706e-05,-3.07781017009412e-09,8.57441874181672e-05,-0.0662809155475936,NA,-2.59482757512627e-10,-6.11850681697847e-09,NA,NA,NA,NA,NA,1.14335564124339e-05,-1.13748327441979e-05,15,26456.2727005659,-52882.5402716114,204.46128799962,3.94325679733669e-45
"63672",0.982011073271301,5.79146224509927e-06,-3.32670491423784e-05,1.57330297210575e-05,NA,-8.66728863082176e-06,-0.0868455620201438,NA,-3.43194676940831e-10,NA,NA,NA,5.89980798454637e-08,7.78797805822659e-05,-3.33655759344e-10,1.10621034958935e-05,-8.39390886418597e-06,16,26457.269220894,-52882.5326282695,204.468931341558,3.9282157266289e-45
"27456",0.98168146332001,5.10120401595575e-06,-3.78343489985094e-06,1.79240022706781e-05,-2.57641187735901e-09,7.33006669178914e-05,-0.231839794995768,NA,NA,-6.61613727303128e-09,1.17828181247844e-05,NA,5.87800738306502e-08,NA,-6.50552293848035e-10,1.49875663701671e-05,NA,16,26457.2543005645,-52882.5027876105,204.498772000567,3.87004052940481e-45
"28864",0.943140703425779,7.49134894405038e-06,1.49259135213583e-05,4.24572058683704e-05,-4.73107885640968e-09,6.48678350468337e-07,-0.085714420294262,NA,-1.61903582367086e-09,NA,NA,NA,NA,6.87930589904611e-05,2.67634268932516e-09,8.72950493389401e-06,NA,15,26456.2357725015,-52882.4664154826,204.535144128517,3.80029583769209e-45
"26816",0.940338737122384,8.02741106405546e-06,-3.48027045279278e-06,4.8096426036177e-05,-4.95818589995323e-09,-1.42494515201163e-05,-0.0688510884435534,NA,-2.07303694345051e-09,NA,NA,NA,5.77226092893398e-08,NA,2.28461049426927e-09,9.86903619410251e-06,NA,15,26456.2348299421,-52882.4645303639,204.537029247207,3.79671552093104e-45
"58174",0.979749386413675,5.1157775209445e-06,NA,1.89499353041119e-05,-2.98194148629396e-09,7.91618357030506e-05,-0.227664382520559,NA,NA,-5.83352487927512e-09,1.15242842459692e-05,NA,NA,NA,3.90757510122467e-10,1.49633785430303e-05,-3.23256038991096e-06,15,26456.2334494858,-52882.4617694512,204.539790159834,3.79147793698042e-45
"19448",0.9758971918601,5.69494835792743e-06,7.92317410067114e-05,3.7264934515201e-06,NA,7.37616212518237e-05,-0.230608302650427,-5.61415739606416e-09,3.95817142521086e-10,-6.5517134413607e-09,1.16733633085437e-05,NA,5.41418884428085e-08,NA,NA,1.56131128636342e-05,NA,16,26457.1859376181,-52882.3660617177,204.635497893403,3.61431385740964e-45
"26872",0.935225984735883,8.49463476886022e-06,0.000143839917960308,1.638939469939e-05,NA,-9.38350754832992e-06,-0.0694090883162616,-9.98158035071339e-09,-3.57285757989286e-10,NA,NA,NA,4.95312278472266e-08,NA,-3.84787125762308e-10,1.03025808422794e-05,NA,15,26456.1601404895,-52882.3151514585,204.686408152549,3.5234721289611e-45
"32056",0.906418631527582,1.12208050958938e-05,-3.65616082610806e-05,1.62670304310749e-05,NA,8.03212751005815e-05,-0.089392056274918,NA,NA,-7.09814759875403e-09,NA,5.84932757783622e-10,6.22295109508657e-08,7.90892242947537e-05,-2.65072874566491e-09,8.94476823898708e-06,NA,16,26457.1227863195,-52882.2397591204,204.761800490691,3.39312299453328e-45
"38840",0.979526992407768,5.79022731902739e-06,-2.97454525161953e-05,6.1291805887162e-06,NA,7.85916501571449e-05,-0.198046399266954,NA,-4.1276715115732e-10,-5.93139410156114e-09,8.61707627302039e-06,5.36335058408918e-08,NA,6.91741777880186e-05,NA,NA,3.98435166915625e-06,16,26457.0850752106,-52882.1643369027,204.837222708367,3.2675472460541e-45
"36032",0.927646029085759,8.58221754448718e-06,-3.75843095231649e-06,5.94730046352253e-05,-4.87626480488061e-09,-1.16164566886512e-05,-0.0616317134425406,NA,-2.36823265812714e-09,NA,NA,1.83170671483231e-09,5.60342162668921e-08,NA,NA,NA,-2.01541849766122e-06,15,26456.0253235584,-52882.0455175963,204.956042014739,3.07907729517825e-45
"64312",0.978835328423952,5.88309254828327e-06,-3.01081923569572e-05,1.37436176017769e-05,NA,7.884253937611e-05,-0.23325660911484,NA,NA,-6.90864226275855e-09,1.0720364040026e-05,NA,6.12283328652763e-08,6.68079703212187e-05,-2.32372187706361e-09,1.41599466199609e-05,-2.06065789429667e-06,17,26458.0115390058,-52882.0165377333,204.985021877772,3.03478335907424e-45
"34176",0.837122748004651,1.48561112789423e-05,0.000277452461874235,1.67801536824103e-05,-3.21261813872838e-09,8.66891537233911e-05,-0.0615131673470758,-1.86215743473432e-08,NA,-6.41563208114205e-09,NA,3.07789558526657e-08,NA,NA,NA,NA,-3.46341086541346e-06,15,26456.0038180786,-52882.0025066369,204.999052974199,3.0135671986172e-45
"21248",0.912062306046433,9.23020463310897e-06,0.000386297306487459,4.55791923861656e-05,-4.22283040618932e-09,2.61135604864048e-06,-0.23036121117856,-2.56520117557978e-08,-1.74090559816694e-09,NA,1.09667821780235e-05,NA,NA,4.767341424417e-05,NA,1.32486823224311e-05,NA,16,26456.9963765463,-52881.9869395741,205.014620036993,2.99020205334262e-45
"13440",0.932902757650769,8.53695256555818e-06,0.000174564704218998,1.38925079489229e-05,-3.04267598960355e-09,2.56488745684562e-06,-0.0799100343869551,-1.35462544711433e-08,NA,NA,NA,3.64535821022447e-08,NA,7.09881119928699e-05,4.58445348383506e-10,NA,NA,15,26455.9296084382,-52881.8540873561,205.147472254997,2.79802791366587e-45
"1024",0.829501137862022,1.46995393648445e-05,0.000436125654328057,4.75144630667707e-05,-4.55774958714833e-09,7.57452537157436e-05,-0.175264887003215,-2.79554434021956e-08,-1.40796248971734e-09,-5.69411703012626e-09,8.36854309831339e-06,NA,NA,NA,NA,NA,NA,15,26455.8781415321,-52881.7511535437,205.250406067353,2.65766507593649e-45
"36088",0.925259622539805,8.79841494758784e-06,0.000185787880632537,2.40193237958342e-05,NA,-1.07974184399859e-05,-0.0615751719376988,-1.24130568572603e-08,-3.8069527252651e-10,NA,NA,-1.43875548737827e-08,5.52829319174917e-08,NA,NA,NA,-1.34097950287138e-06,15,26455.8687780357,-52881.732426551,205.269133060072,2.63289618136763e-45
"50168",0.89036123842374,1.09076511242122e-05,0.000416272478266563,1.91062740464171e-06,NA,8.50707990892596e-05,-0.218659340879551,-2.65404399255005e-08,6.08781587789278e-10,-6.24965219960806e-09,1.09185724278044e-05,NA,NA,NA,NA,1.55254203632756e-05,-2.9812832844005e-06,16,26456.8512900792,-52881.6967666398,205.304792971292,2.5863677915271e-45
"8120",0.976277226785411,5.97632549496088e-06,-2.90531095873048e-05,1.46990675197388e-05,NA,7.13491118371084e-05,-0.189832638048469,NA,2.56738725203447e-10,-6.62505917564716e-09,7.95443365474036e-06,-1.09544129194907e-08,6.65262792395885e-08,7.66126401280738e-05,NA,NA,NA,16,26456.8452974154,-52881.6847813122,205.316778298904,2.57091490708989e-45
"42360",0.830687155121893,1.53687982533384e-05,0.000256167455713369,1.33706106471686e-05,NA,9.68581721680721e-05,-0.0615064942347106,-1.73006595824159e-08,NA,-6.95843476073896e-09,NA,3.43026308787351e-08,NA,NA,-3.74312566433275e-09,NA,-3.71618775666759e-06,15,26455.8333932866,-52881.6616570527,205.339902558328,2.54136083868088e-45
"15168",0.955096190380883,7.20229152559611e-06,-3.34877210148154e-05,2.71938227974974e-05,-2.49080619586057e-09,7.93685754125916e-05,-0.191201554365012,NA,NA,-7.03312990362381e-09,8.06294969741005e-06,NA,6.05649247357555e-08,7.57738136163601e-05,-2.50723242463947e-09,NA,NA,16,26456.8199001264,-52881.6339867343,205.367572876748,2.50644281206991e-45
"35072",0.884703372144626,1.15495362420374e-05,0.000161172467289042,6.13285492836168e-05,-5.02991673305603e-09,-9.69273189162033e-06,-0.0620086338836575,-1.11516584881875e-08,-2.43030041539584e-09,NA,NA,NA,4.85549551259578e-08,NA,NA,NA,-2.04330751791604e-06,15,26455.8041419077,-52881.603154295,205.398405316075,2.46809925484688e-45
"57784",0.905159280876372,9.74577777266832e-06,4.02061938465527e-05,3.62172930763839e-06,NA,9.55345508026613e-05,-0.0663976010451761,NA,8.75504720001634e-10,-6.7378933004324e-09,NA,NA,NA,NA,-1.75972589134465e-09,1.17057925511429e-05,-1.14896441869274e-05,15,26455.7589862565,-52881.5128429926,205.48871661842,2.35912944270471e-45
"22912",0.892482455020995,1.20698112224425e-05,4.57843587701204e-05,1.98703899209558e-05,-2.88216789030858e-09,7.44905274790949e-05,-0.0887651283050528,-5.48624322964016e-09,NA,-6.72945400846857e-09,NA,NA,5.75864434277237e-08,7.62928171899362e-05,NA,9.26437595883871e-06,NA,16,26456.7294901878,-52881.4531668571,205.548392754012,2.28977738941536e-45
"19392",0.970751072982461,5.87659354850721e-06,-3.81383108642656e-06,3.1259843271965e-05,-3.4878778324855e-09,6.73081713601612e-05,-0.232506806579073,NA,-9.22204873873927e-10,-6.20480180710039e-09,1.18387533571151e-05,NA,5.90673314176556e-08,NA,NA,1.48368737060978e-05,NA,16,26456.7065527539,-52881.4072919892,205.594267621818,2.23785354824952e-45
"35708",0.977095115681867,5.84427656399397e-06,6.7063521265778e-05,NA,4.12692792582675e-09,6.95044430868424e-05,-0.190694140257742,-4.76292010375858e-09,NA,-6.30531127197203e-09,9.31226979350515e-06,NA,5.62658982880743e-08,NA,NA,NA,6.22338189353988e-06,15,26455.6277204083,-52881.2503112962,205.751248314897,2.06892018732538e-45
"37760",0.864522720943472,1.26980601712118e-05,0.000382508834766848,2.6005864134732e-05,-3.38231231022304e-09,8.03724586025391e-05,-0.18834987456781,-2.5679056342356e-08,NA,-6.12118678497854e-09,8.17586485068113e-06,NA,NA,5.71751871521633e-05,NA,NA,3.18310413323734e-06,16,26456.6251217834,-52881.2444300482,205.757129562851,2.06284520750865e-45
"50110",0.973599266978138,5.52288674805578e-06,NA,2.35999430417483e-05,-3.09532406394717e-09,7.90295440698639e-05,-0.227654652735384,NA,-2.72152315437538e-10,-5.80689742106614e-09,1.15304810697595e-05,NA,NA,NA,NA,1.47667643942046e-05,-3.18822170437154e-06,15,26455.5368568414,-52881.0685841624,205.932975448704,1.88921850781325e-45
"44096",0.973657527591802,5.30688897690632e-06,2.68173644614043e-08,2.56543663465618e-05,-3.10286755298969e-09,-1.26245724706512e-05,-0.0616667187293847,NA,NA,NA,NA,-6.85832367416706e-09,5.98582282619151e-08,NA,3.1577924660953e-10,NA,-1.69272755396446e-06,15,26455.5350205891,-52881.0649116578,205.936647953269,1.88575260912243e-45
"12792",0.799441915209713,1.7506437590918e-05,0.000405487007835779,1.63930088554513e-05,NA,9.4781507947983e-05,-0.0789273718494838,-2.75028428211145e-08,4.67040319756668e-10,-6.93183456428956e-09,NA,NA,NA,6.41722689343728e-05,-3.37674077209179e-09,NA,NA,15,26455.50849624,-52881.0118629596,205.989696651421,1.83639177456479e-45
"53632",0.800355107261866,1.75175642135256e-05,0.000413232676927739,2.0737068290857e-05,-3.09187901497438e-09,8.93190245448327e-05,-0.0810706781431997,-2.79245052996427e-08,NA,-6.41742479272988e-09,NA,NA,NA,5.92184474861875e-05,NA,1.10024895846711e-05,-1.04842551755413e-05,16,26456.5064725525,-52881.0071315865,205.994428024591,1.83205258178745e-45
"26040",0.907136907832712,1.07102607016023e-05,-9.18821171722823e-06,-9.90438107742567e-08,NA,9.01239487800957e-05,-0.0705307253987439,NA,-7.43644185276843e-11,-6.60502309796644e-09,NA,5.91091554071917e-08,NA,NA,-2.1841841639034e-09,1.12580860100907e-05,NA,15,26455.4594088815,-52880.9136882426,206.087871368509,1.74842484795327e-45
"31096",0.887931552007287,1.24559916335293e-05,3.60390303414579e-05,1.64929146288338e-05,NA,8.11999535093744e-05,-0.0887491001289642,-4.85444872536104e-09,NA,-7.09612012548196e-09,NA,NA,5.87792283172488e-08,7.68434148713873e-05,-2.67068797155861e-09,8.95736430194328e-06,NA,16,26456.4061131702,-52880.8064128219,206.195146789156,1.65711408334345e-45
"38528",1.00126886150108,3.52718835153565e-06,0.000136556857724948,1.38098137226006e-05,-2.90768703345813e-09,1.06749240081705e-06,-0.199726925313753,-1.07525525706737e-08,NA,NA,8.88370463922813e-06,3.84362745446303e-08,NA,6.37252853613402e-05,NA,NA,5.09818141209877e-06,16,26456.3277300543,-52880.64964659,206.351913021033,1.5321844610691e-45
"7104",0.944255923599783,8.0351542433889e-06,-3.32401195955727e-05,4.73941830873086e-05,-4.37480729088411e-09,6.54980416777101e-05,-0.192613163606203,NA,-1.51370224323535e-09,-6.11594665156411e-09,8.17308744701136e-06,NA,6.06652444411225e-08,7.5567063975107e-05,NA,NA,NA,16,26456.2787949755,-52880.5517764323,206.44978317873,1.459011848702e-45
"54400",0.944436757959441,7.97662181151494e-06,0.000128076587557392,5.89725626649861e-06,-2.52830322554883e-09,6.74254998786461e-06,-0.0834767728927652,-1.06553789711798e-08,NA,NA,NA,4.51391681181425e-08,NA,6.70235350228014e-05,NA,1.22593439863411e-05,-9.77281298755254e-06,16,26456.2604427541,-52880.5150719897,206.486487621347,1.43247994471685e-45
"13504",0.931289502244107,9.08989753634638e-06,-3.62253926616011e-05,5.31418981084325e-05,-5.57171962171049e-09,1.55059272879972e-06,-0.0821999916539524,NA,-3.08178430982738e-09,NA,NA,5.77402653599174e-08,NA,7.65269455935801e-05,1.4114648125332e-09,NA,NA,15,26455.2050959716,-52880.4050624228,206.596497188228,1.35581450694235e-45
"9856",0.976857007977175,4.66251796377427e-06,0.000227043823796814,1.58154842730956e-05,-3.07915271641306e-09,2.70985574007738e-06,-0.179117967358207,-1.50999357639535e-08,NA,NA,8.7002336720378e-06,3.18537585308602e-08,NA,NA,1.79922298489831e-10,NA,NA,15,26455.1996455623,-52880.3941616041,206.607398006949,1.34844486488976e-45
"20096",1.03002897014356,1.38630851115372e-06,9.42779227963459e-05,1.68868273097272e-05,-2.61886246673391e-09,-1.04281707908556e-05,-0.233314091209076,-6.53802996209985e-09,NA,NA,1.19525159541556e-05,1.25536218669528e-11,5.11269518198706e-08,NA,NA,1.51758713796557e-05,NA,16,26456.1966506791,-52880.3874878396,206.614071771437,1.34395276214002e-45
"45944",0.854410372268766,1.34403717534812e-05,0.000381190160939939,2.26985116954223e-05,NA,8.98731859130296e-05,-0.188823799269724,-2.55588289213801e-08,NA,-6.62265496276694e-09,8.21297837793718e-06,NA,NA,5.71517190323326e-05,-3.53965893347207e-09,NA,2.98703197087642e-06,16,26456.1943430271,-52880.3828725357,206.618687075352,1.34085496261412e-45
"43136",0.93492095671086,7.98236221294449e-06,0.000154889740400787,2.40594859430767e-05,-3.15601446538557e-09,-9.36892656008497e-06,-0.061522373876337,-1.06888020341059e-08,NA,NA,NA,NA,4.74175082234127e-08,NA,2.88379640201509e-10,NA,-1.61237553595594e-06,15,26455.1918889221,-52880.3786483239,206.622911287166,1.33802592359367e-45
